timestamp,x,y,z
1761998982.8402424,-3.408695652173913,0.7652173913043478,-0.48695652173913045
1761998982.8535113,-3.3391304347826085,0.5565217391304348,-0.5565217391304348
1761998982.8667889,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998982.880027,-3.4782608695652173,0.6260869565217392,-0.6956521739130435
1761998982.8932788,-3.2,0.8347826086956521,-0.6260869565217392
1761998982.9064918,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998982.9197035,-3.408695652173913,0.8347826086956521,-0.6260869565217392
1761998982.9329295,-3.4782608695652173,1.0434782608695652,-0.6956521739130435
1761998982.946179,-3.408695652173913,0.9739130434782609,-0.5565217391304348
1761998982.9609654,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998982.974219,-3.4782608695652173,0.7652173913043478,-0.48695652173913045
1761998982.9874642,-3.408695652173913,0.8347826086956521,-0.48695652173913045
1761998983.000713,-3.408695652173913,0.9043478260869565,-0.48695652173913045
1761998983.0139587,-3.4782608695652173,0.9043478260869565,-0.48695652173913045
1761998983.0275311,-3.3391304347826085,0.9043478260869565,-0.48695652173913045
1761998983.0408115,-3.5478260869565217,0.9739130434782609,-0.34782608695652173
1761998983.0544913,-3.408695652173913,1.0434782608695652,-0.41739130434782606
1761998983.0684395,-3.4782608695652173,0.9043478260869565,-0.41739130434782606
1761998983.0820825,-3.4782608695652173,0.9043478260869565,-0.34782608695652173
1761998983.0953045,-3.4782608695652173,0.7652173913043478,-0.5565217391304348
1761998983.108551,-3.3391304347826085,0.9043478260869565,-0.5565217391304348
1761998983.1218734,-3.4782608695652173,0.7652173913043478,-0.6260869565217392
1761998983.1356416,-3.408695652173913,0.8347826086956521,-0.6260869565217392
1761998983.1502705,-3.3391304347826085,0.9043478260869565,-0.48695652173913045
1761998983.1635227,-3.3391304347826085,0.7652173913043478,-0.48695652173913045
1761998983.176783,-3.3391304347826085,0.7652173913043478,-0.5565217391304348
1761998983.190051,-3.4782608695652173,0.9739130434782609,-0.6260869565217392
1761998983.2032328,-3.4782608695652173,1.0434782608695652,-0.5565217391304348
1761998983.216448,-3.4782608695652173,0.9739130434782609,-0.5565217391304348
1761998983.2296758,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998983.2432783,-3.408695652173913,0.8347826086956521,-0.41739130434782606
1761998983.2564838,-3.4782608695652173,0.9043478260869565,-0.41739130434782606
1761998983.2696798,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998983.2828746,-3.408695652173913,0.7652173913043478,-0.48695652173913045
1761998983.2960591,-3.408695652173913,0.7652173913043478,-0.34782608695652173
1761998983.3092446,-3.408695652173913,0.7652173913043478,-0.41739130434782606
1761998983.3224561,-3.408695652173913,0.9739130434782609,-0.41739130434782606
1761998983.3360844,-3.4782608695652173,0.9739130434782609,-0.41739130434782606
1761998983.3493109,-3.408695652173913,1.0434782608695652,-0.41739130434782606
1761998983.3638732,-3.4782608695652173,0.9043478260869565,-0.34782608695652173
1761998983.3775368,-3.408695652173913,0.9043478260869565,-0.2782608695652174
1761998983.3919795,-3.408695652173913,0.9043478260869565,-0.2782608695652174
1761998983.4055586,-3.408695652173913,0.9739130434782609,-0.2782608695652174
1761998983.4194727,-3.4782608695652173,0.9043478260869565,-0.34782608695652173
1761998983.4331403,-3.3391304347826085,0.7652173913043478,-0.5565217391304348
1761998983.4484313,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998983.461669,-3.3391304347826085,0.7652173913043478,-0.5565217391304348
1761998983.475404,-3.3391304347826085,0.9739130434782609,-0.6260869565217392
1761998983.4892023,-3.408695652173913,0.9739130434782609,-0.6956521739130435
1761998983.503214,-3.408695652173913,0.8347826086956521,-0.6956521739130435
1761998983.516482,-3.408695652173913,0.7652173913043478,-0.7652173913043478
1761998983.5299048,-3.3391304347826085,0.8347826086956521,-0.6260869565217392
1761998983.5436296,-3.4782608695652173,0.7652173913043478,-0.6260869565217392
1761998983.556967,-4.243478260869566,0.6956521739130435,-0.9043478260869565
1761998983.5702035,-2.9217391304347826,0.9739130434782609,0.8347826086956521
1761998983.5834546,-3.130434782608696,0.6956521739130435,-0.48695652173913045
1761998983.5967515,-3.965217391304348,0.6956521739130435,-1.6
1761998983.6105347,-2.991304347826087,0.7652173913043478,0.34782608695652173
1761998983.624206,-3.2,0.9739130434782609,0.06956521739130435
1761998983.6378846,-3.408695652173913,0.8347826086956521,-0.9043478260869565
1761998983.6515534,-3.0608695652173914,0.8347826086956521,-0.6260869565217392
1761998983.6657407,-3.5478260869565217,1.182608695652174,0.06956521739130435
1761998983.679418,-3.2695652173913046,0.7652173913043478,-0.2782608695652174
1761998983.6931396,-3.2,0.9739130434782609,-0.6260869565217392
1761998983.706803,-3.6869565217391305,0.9043478260869565,-0.7652173913043478
1761998983.7204978,-3.130434782608696,0.6260869565217392,-0.41739130434782606
1761998983.7346716,-3.617391304347826,0.6260869565217392,-0.7652173913043478
1761998983.748392,-3.408695652173913,0.9043478260869565,-1.0434782608695652
1761998983.7621908,-3.2,0.5565217391304348,0.06956521739130435
1761998983.7763743,-3.6869565217391305,1.2521739130434784,-0.6260869565217392
1761998983.7896893,-3.408695652173913,0.7652173913043478,-0.7652173913043478
1761998983.80296,-3.2695652173913046,0.8347826086956521,-0.20869565217391303
1761998983.8162198,-3.4782608695652173,0.7652173913043478,-0.7652173913043478
1761998983.8296278,-3.4782608695652173,0.9043478260869565,-0.6260869565217392
1761998983.843188,-3.2695652173913046,0.9739130434782609,-0.20869565217391303
1761998983.8576624,-3.4782608695652173,1.0434782608695652,-0.48695652173913045
1761998983.8720021,-3.408695652173913,0.9043478260869565,-0.6260869565217392
1761998983.885706,-3.3391304347826085,0.7652173913043478,-0.2782608695652174
1761998983.899464,-3.4782608695652173,0.9043478260869565,-0.6956521739130435
1761998983.9132466,-3.3391304347826085,0.8347826086956521,-0.48695652173913045
1761998983.9269261,-3.408695652173913,0.9739130434782609,-0.41739130434782606
1761998983.940659,-3.3391304347826085,0.8347826086956521,-0.6260869565217392
1761998983.9543426,-3.408695652173913,0.8347826086956521,-0.6260869565217392
1761998983.9680133,-3.3391304347826085,0.9739130434782609,-0.41739130434782606
1761998983.984919,-3.5478260869565217,0.8347826086956521,-0.5565217391304348
1761998983.998679,-3.408695652173913,0.8347826086956521,-0.41739130434782606
1761998984.0124242,-3.4782608695652173,0.8347826086956521,-0.41739130434782606
1761998984.0261395,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.039867,-3.4782608695652173,0.8347826086956521,-0.41739130434782606
1761998984.053616,-3.408695652173913,0.9043478260869565,-0.41739130434782606
1761998984.0673249,-3.3391304347826085,0.8347826086956521,-0.48695652173913045
1761998984.082873,-3.408695652173913,0.9043478260869565,-0.41739130434782606
1761998984.0966678,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.1104612,-3.4782608695652173,0.9043478260869565,-0.48695652173913045
1761998984.124792,-3.408695652173913,0.8347826086956521,-0.5565217391304348
1761998984.138806,-3.408695652173913,0.9739130434782609,-0.48695652173913045
1761998984.1524734,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.1668618,-3.4782608695652173,0.8347826086956521,-0.48695652173913045
1761998984.1804905,-3.408695652173913,0.7652173913043478,-0.48695652173913045
1761998984.194123,-3.3391304347826085,0.9739130434782609,-0.41739130434782606
1761998984.2077076,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.2212915,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.2348583,-3.4782608695652173,0.9043478260869565,-0.6260869565217392
1761998984.2484434,-3.408695652173913,0.9739130434782609,-0.6260869565217392
1761998984.2620807,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998984.275695,-3.408695652173913,0.7652173913043478,-0.5565217391304348
1761998984.289647,-3.2695652173913046,0.7652173913043478,-0.41739130434782606
1761998984.30295,-3.408695652173913,0.8347826086956521,-0.2782608695652174
1761998984.3167958,-3.408695652173913,0.9043478260869565,-0.41739130434782606
1761998984.3304758,-3.408695652173913,0.9043478260869565,-0.6260869565217392
1761998984.3441408,-3.4782608695652173,0.9043478260869565,-0.5565217391304348
1761998984.357801,-3.5478260869565217,0.9739130434782609,-0.5565217391304348
1761998984.3717659,-3.4782608695652173,0.9739130434782609,-0.5565217391304348
1761998984.3855116,-3.408695652173913,0.8347826086956521,-0.41739130434782606
1761998984.399299,-3.408695652173913,0.8347826086956521,-0.5565217391304348
1761998984.413416,-3.408695652173913,0.8347826086956521,-0.48695652173913045
1761998984.4272232,-3.3391304347826085,0.8347826086956521,-0.48695652173913045
1761998984.4408295,-3.408695652173913,0.7652173913043478,-0.48695652173913045
1761998984.454605,-3.4782608695652173,0.8347826086956521,-0.5565217391304348
1761998984.4682422,-3.408695652173913,0.9043478260869565,-0.48695652173913045
1761998984.481832,-3.4782608695652173,1.0434782608695652,-0.48695652173913045
1761998984.4957328,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998984.509406,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.5229726,-3.5478260869565217,0.9739130434782609,-0.41739130434782606
1761998984.5367594,-3.408695652173913,0.8347826086956521,-0.41739130434782606
1761998984.5503302,-3.408695652173913,0.8347826086956521,-0.41739130434782606
1761998984.5639257,-3.408695652173913,0.8347826086956521,-0.48695652173913045
1761998984.5775318,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998984.5918262,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.6057274,-3.4782608695652173,0.9043478260869565,-0.5565217391304348
1761998984.6196125,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.6333084,-3.3391304347826085,0.9043478260869565,-0.6260869565217392
1761998984.6469235,-3.4782608695652173,0.8347826086956521,-0.5565217391304348
1761998984.6606364,-3.408695652173913,0.9043478260869565,-0.6260869565217392
1761998984.6747057,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998984.6883066,-3.408695652173913,0.9043478260869565,-0.41739130434782606
1761998984.702042,-3.408695652173913,0.7652173913043478,-0.41739130434782606
1761998984.7156441,-3.3391304347826085,0.9043478260869565,-0.48695652173913045
1761998984.7293584,-3.408695652173913,0.9043478260869565,-0.6260869565217392
1761998984.7430758,-3.4782608695652173,1.0434782608695652,-0.6260869565217392
1761998984.7567027,-3.4782608695652173,0.8347826086956521,-0.6260869565217392
1761998984.770299,-3.408695652173913,0.8347826086956521,-0.5565217391304348
1761998984.784257,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.7986555,-3.408695652173913,0.9043478260869565,-0.48695652173913045
1761998984.8130658,-3.3391304347826085,0.9043478260869565,-0.41739130434782606
1761998984.8264208,-3.408695652173913,0.9043478260869565,-0.41739130434782606
1761998984.8405242,-3.3391304347826085,0.8347826086956521,-0.48695652173913045
1761998984.8546598,-3.4782608695652173,0.8347826086956521,-0.48695652173913045
1761998984.8686585,-3.408695652173913,0.7652173913043478,-0.48695652173913045
1761998984.882627,-3.3391304347826085,0.9043478260869565,-0.5565217391304348
1761998984.896705,-3.408695652173913,0.9043478260869565,-0.6260869565217392
1761998984.9109318,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.9249897,-3.408695652173913,0.8347826086956521,-0.48695652173913045
1761998984.9389584,-3.408695652173913,0.8347826086956521,-0.48695652173913045
1761998984.9529676,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998984.967484,-3.2695652173913046,0.9043478260869565,-0.6260869565217392
1761998984.980761,-3.408695652173913,0.9739130434782609,-0.6956521739130435
1761998984.9939792,-3.3391304347826085,0.8347826086956521,-0.6260869565217392
1761998985.0071893,-3.3391304347826085,0.9739130434782609,-0.6260869565217392
1761998985.0204196,-3.408695652173913,0.6956521739130435,-0.48695652173913045
1761998985.0336316,-3.3391304347826085,0.9043478260869565,-0.48695652173913045
1761998985.046839,-3.3391304347826085,0.8347826086956521,-0.41739130434782606
1761998985.0600674,-3.3391304347826085,0.7652173913043478,-0.48695652173913045
1761998985.07444,-3.4782608695652173,0.7652173913043478,-0.5565217391304348
1761998985.087702,-3.408695652173913,0.8347826086956521,-0.5565217391304348
1761998985.1009881,-3.4782608695652173,0.9043478260869565,-0.5565217391304348
1761998985.1141973,-3.3391304347826085,0.7652173913043478,-0.48695652173913045
1761998985.1274314,-3.408695652173913,0.9739130434782609,-0.5565217391304348
1761998985.1410825,-3.408695652173913,0.9043478260869565,-0.5565217391304348
1761998985.154612,-3.408695652173913,0.9043478260869565,-0.41739130434782606
1761998985.168428,-3.408695652173913,0.8347826086956521,-0.48695652173913045
1761998985.1816568,-3.4782608695652173,0.7652173913043478,-0.48695652173913045
1761998985.1948822,-3.3391304347826085,0.8347826086956521,-0.41739130434782606
1761998985.2080839,-3.3391304347826085,0.9043478260869565,-0.48695652173913045
1761998985.2216833,-3.4782608695652173,0.9043478260869565,-0.5565217391304348
1761998985.234892,-3.4782608695652173,0.8347826086956521,-0.48695652173913045
1761998985.2485948,-3.3391304347826085,0.8347826086956521,-0.34782608695652173
1761998985.2621443,-3.408695652173913,0.9043478260869565,-0.48695652173913045
1761998985.2760088,-2.991304347826087,0.8347826086956521,-0.48695652173913045
1761998985.289831,-3.3391304347826085,0.8347826086956521,-0.6260869565217392
1761998985.304182,-3.4782608695652173,0.8347826086956521,-0.48695652173913045
1761998985.317878,-3.3391304347826085,0.8347826086956521,-0.48695652173913045
1761998985.331939,-3.4782608695652173,0.9043478260869565,-0.5565217391304348
1761998985.3459318,-3.408695652173913,0.8347826086956521,-0.5565217391304348
1761998985.359197,-3.4782608695652173,0.9043478260869565,-0.5565217391304348
1761998985.3727171,-3.408695652173913,0.9043478260869565,-0.6260869565217392
1761998985.3864102,-3.408695652173913,0.8347826086956521,-0.6260869565217392
1761998985.3999636,-3.5478260869565217,0.8347826086956521,-0.48695652173913045
1761998985.413581,-4.034782608695652,0.8347826086956521,-0.7652173913043478
1761998985.427146,-3.2,0.9043478260869565,-1.182608695652174
1761998985.4404037,-2.991304347826087,0.6260869565217392,-0.1391304347826087
1761998985.4536366,-4.243478260869566,0.9043478260869565,-0.34782608695652173
1761998985.4668438,-3.130434782608696,0.7652173913043478,-0.7652173913043478
1761998985.4800801,-2.782608695652174,1.0434782608695652,-0.20869565217391303
1761998985.493356,-3.617391304347826,0.6956521739130435,-0.6956521739130435
1761998985.507536,-3.756521739130435,0.8347826086956521,-0.6956521739130435
1761998985.5211697,-3.2695652173913046,1.0434782608695652,-0.6260869565217392
1761998985.5348513,-2.9217391304347826,0.8347826086956521,-0.48695652173913045
1761998985.5489535,-3.617391304347826,0.9739130434782609,-0.6260869565217392
1761998985.5628967,-3.3391304347826085,0.48695652173913045,-0.41739130434782606
1761998985.5769765,-3.8956521739130436,0.9043478260869565,-0.34782608695652173
1761998985.5902276,-3.8956521739130436,0.9043478260869565,-0.2782608695652174
1761998985.6044173,-3.3391304347826085,0.9043478260869565,-0.5565217391304348
1761998985.6182883,-3.0608695652173914,0.7652173913043478,-0.8347826086956521
1761998985.631515,-3.617391304347826,0.5565217391304348,-0.34782608695652173
1761998985.64485,-3.8956521739130436,0.8347826086956521,-0.6956521739130435
1761998985.6580489,-2.782608695652174,0.6956521739130435,-0.5565217391304348
1761998985.6712656,-2.8521739130434782,1.0434782608695652,-0.5565217391304348
1761998985.6844773,-3.6869565217391305,1.1130434782608696,-0.41739130434782606
1761998985.6977124,-3.2,0.9043478260869565,-0.6260869565217392
1761998985.7109346,-3.5478260869565217,0.8347826086956521,-0.34782608695652173
1761998985.7241602,-3.3391304347826085,0.8347826086956521,-0.5565217391304348
1761998985.737416,-3.130434782608696,0.6260869565217392,-0.6956521739130435
1761998985.7506533,-3.2695652173913046,0.9739130434782609,-0.6260869565217392
1761998985.7638748,-3.3391304347826085,0.7652173913043478,-0.6956521739130435
1761998985.7772577,-3.2695652173913046,0.8347826086956521,-0.7652173913043478
1761998985.7904708,-2.991304347826087,1.0434782608695652,-0.7652173913043478
1761998985.8037012,-5.147826086956521,0.8347826086956521,-0.06956521739130435
1761998985.8177068,-4.591304347826087,1.0434782608695652,-0.34782608695652173
1761998985.832406,-4.034782608695652,0.6956521739130435,-0.41739130434782606
1761998985.8466632,-2.991304347826087,0.9043478260869565,-0.41739130434782606
1761998985.8606865,-2.7130434782608694,0.48695652173913045,-0.5565217391304348
1761998985.8755918,-3.130434782608696,0.8347826086956521,-0.9043478260869565
1761998985.8895872,-3.408695652173913,0.8347826086956521,-0.6956521739130435
1761998985.903718,-3.2,1.182608695652174,-0.34782608695652173
1761998985.9184601,-3.4782608695652173,0.8347826086956521,-0.6956521739130435
1761998985.931706,-3.756521739130435,0.6956521739130435,-0.6260869565217392
1761998985.9449275,-3.4782608695652173,0.7652173913043478,-0.6260869565217392
1761998985.9581542,-3.8956521739130436,1.1130434782608696,-0.48695652173913045
1761998985.971405,-1.3217391304347825,1.391304347826087,1.7391304347826086
1761998985.984679,-3.3391304347826085,2.5043478260869567,0.20869565217391303
1761998985.9978917,-3.408695652173913,0.9043478260869565,-1.2521739130434784
1761998986.0111074,-3.4782608695652173,-0.9739130434782609,0.20869565217391303
1761998986.0243242,-3.5478260869565217,0.6956521739130435,-2.782608695652174
1761998986.0375261,-2.5739130434782607,0.6260869565217392,-1.3217391304347825
1761998986.0507958,-3.3391304347826085,0.9739130434782609,-0.20869565217391303
1761998986.0640352,-4.034782608695652,0.9043478260869565,-1.6
1761998986.0886476,-3.5478260869565217,0.8347826086956521,0.06956521739130435
1761998986.1018343,-2.991304347826087,1.0434782608695652,-0.7652173913043478
1761998986.115062,-3.2,0.9739130434782609,-0.5565217391304348
1761998986.1289606,-3.5478260869565217,0.9043478260869565,-0.2782608695652174
1761998986.142147,-3.617391304347826,1.0434782608695652,-0.48695652173913045
1761998986.1556249,-3.408695652173913,0.6260869565217392,0.0
1761998986.1688392,-3.2695652173913046,1.182608695652174,-0.34782608695652173
1761998986.1821406,-3.408695652173913,1.2521739130434784,-0.6260869565217392
1761998986.1954057,-3.2,-0.1391304347826087,-1.5304347826086957
1761998986.208684,-3.617391304347826,1.182608695652174,-0.48695652173913045
1761998986.2218578,-3.2,0.7652173913043478,-0.48695652173913045
1761998986.235046,-3.6869565217391305,1.1130434782608696,-1.391304347826087
1761998986.2482376,-3.408695652173913,0.9739130434782609,0.9739130434782609
1761998986.2613935,-2.365217391304348,-1.6695652173913043,-0.20869565217391303
1761998986.274553,-2.782608695652174,0.2782608695652174,-2.0869565217391304
1761998986.2877438,-3.6869565217391305,0.8347826086956521,-0.9739130434782609
1761998986.3009157,-3.2,1.0434782608695652,0.34782608695652173
1761998986.3142116,-3.3391304347826085,0.8347826086956521,-0.7652173913043478
1761998986.3274167,-3.3391304347826085,0.9739130434782609,-0.6956521739130435
1761998986.3406763,-3.6869565217391305,1.3217391304347825,-0.8347826086956521
1761998986.353853,-3.2695652173913046,1.3217391304347825,0.0
1761998986.367931,-3.408695652173913,1.391304347826087,0.5565217391304348
1761998986.3816411,-2.8521739130434782,0.9043478260869565,0.2782608695652174
1761998986.3957427,-2.7130434782608694,0.6956521739130435,0.9043478260869565
1761998986.4089236,-2.8521739130434782,0.0,-0.48695652173913045
1761998986.422821,-2.5043478260869567,-0.20869565217391303,0.5565217391304348
1761998986.4360445,-1.1130434782608696,-0.9739130434782609,3.617391304347826
1761998986.4492636,3.5478260869565217,-8.486956521739131,14.539130434782608
1761998986.462463,4.939130434782609,-3.130434782608696,22.191304347826087
1761998986.4757128,6.817391304347826,-3.617391304347826,37.63478260869565
1761998986.4889352,2.4347826086956523,0.0,45.84347826086957
1761998986.5021455,6.4,-6.191304347826087,58.99130434782609
1761998986.515372,-0.20869565217391303,-4.660869565217391,70.26086956521739
1761998986.5297396,-1.9478260869565218,-4.939130434782609,76.8
1761998986.5429146,-7.095652173913043,1.808695652173913,78.88695652173914
1761998986.5561676,-7.165217391304348,8.208695652173914,78.12173913043478
1761998986.5693815,-6.817391304347826,11.2,78.5391304347826
1761998986.5826867,-15.791304347826086,12.31304347826087,83.40869565217392
1761998986.5959966,-12.8,8.0,88.41739130434783
1761998986.609194,-9.878260869565217,6.817391304347826,90.57391304347826
1761998986.6224477,-2.9217391304347826,0.06956521739130435,98.43478260869566
1761998986.6357033,-0.06956521739130435,-1.9478260869565218,106.99130434782609
1761998986.6489305,-2.1565217391304348,1.2521739130434784,108.10434782608695
1761998986.6621387,-4.104347826086957,2.2956521739130435,104.83478260869565
1761998986.6753442,-5.982608695652174,4.173913043478261,100.6608695652174
1761998986.6885855,-6.052173913043478,1.6,97.87826086956522
1761998986.7017813,-2.5739130434782607,0.2782608695652174,96.90434782608696
1761998986.7150161,-2.7130434782608694,0.5565217391304348,101.14782608695653
1761998986.7289715,-4.521739130434782,2.1565217391304348,102.19130434782609
1761998986.7425888,-4.939130434782609,4.3826086956521735,99.96521739130435
1761998986.755929,-8.0,1.9478260869565218,94.81739130434782
1761998986.7692761,-6.608695652173913,3.3391304347826085,92.03478260869565
1761998986.784107,-1.9478260869565218,-0.6956521739130435,87.44347826086957
1761998986.797397,-3.2,0.48695652173913045,82.99130434782609
1761998986.810659,-5.7043478260869565,3.3391304347826085,80.48695652173913
1761998986.8244932,-5.426086956521739,2.991304347826087,74.29565217391304
1761998986.8378592,-4.452173913043478,1.6,68.31304347826087
1761998986.8512256,-2.643478260869565,0.06956521739130435,62.469565217391306
1761998986.8646889,-2.9217391304347826,1.3217391304347825,61.56521739130435
1761998986.8805509,-3.5478260869565217,1.3217391304347825,58.85217391304348
1761998986.8943555,-3.756521739130435,1.5304347826086957,52.7304347826087
1761998986.908232,-4.3826086956521735,2.1565217391304348,48.417391304347824
1761998986.9215255,-2.643478260869565,0.48695652173913045,47.095652173913045
1761998986.9347663,-4.521739130434782,3.2695652173913046,46.469565217391306
